transaction_id,date,customer_id,product,region,customer_tier,sales_rep,quantity,list_price,volume_discount,payment_terms,rep_discretionary,freight_waiver,invoice_price,variable_cost
TXN0100690,2024-05-09,CUST1102,Air Filter,Northeast,Silver,Chen,30,76.95,0.0621,0.0227,0.0889,0.0108,62.75,29.87
TXN0100691,2024-04-15,CUST1136,Air Filter,Southeast,Gold,Adams,4,22.03,0.085,0.0253,0.0698,0.0299,17.4,8.69
TXN0100692,2024-05-15,CUST1036,Oil Filter,West,Bronze,Garcia,23,36.69,0.0537,0.0374,0.0493,0.0226,30.71,16.04
TXN0100693,2024-01-10,CUST1134,Spark Plug,Midwest,Gold,Garcia,26,33.57,0.1148,0.0166,0.0468,0.0072,27.35,17.87
TXN0100694,2024-06-03,CUST1147,Battery,Midwest,Standard,Ivanov,133,81.08,0.0407,0.0076,0.0002,0.0014,77.03,36.92
TXN0100695,2024-11-01,CUST1137,Oil Filter,Southeast,Bronze,Chen,162,60.44,0.0273,0.0158,0.0055,0.0298,55.7,30.95
TXN0100696,2024-01-14,CUST1005,Battery,Northeast,Bronze,Hall,218,31.91,0.032,0.0316,0.0882,0.01,26.75,17.09
TXN0100697,2024-07-27,CUST1042,Air Filter,Southwest,Silver,Davis,229,42.25,0.0758,0.0337,0.0076,0.0266,36.18,16.81
TXN0100698,2024-07-08,CUST1011,Wiper Blade,West,Bronze,Chen,229,82.67,0.0295,0.0133,0.0725,0.001,73.06,39.08
TXN0100699,2024-05-22,CUST1099,Wiper Blade,Southwest,Silver,Davis,18,64.56,0.0822,0.0345,0.0651,0.0393,50.29,33.43
TXN0100700,2024-11-02,CUST1034,Spark Plug,West,Gold,Chen,221,86.36,0.1116,0.025,0.0726,0.0056,67.81,34.86
TXN0100701,2024-09-22,CUST1062,Spark Plug,Southeast,Bronze,Garcia,213,30.06,0.0282,0.0377,0.0497,0.001,26.56,13.68
TXN0100702,2024-04-26,CUST1081,Air Filter,West,Bronze,Foster,28,45.15,0.0518,0.0003,0.1198,0.0017,37.31,21.9
TXN0100703,2024-05-22,CUST1108,Brake Pad,West,Silver,Garcia,229,85.73,0.0653,0.0348,0.0319,0.0028,74.17,46.25
TXN0100704,2024-03-01,CUST1119,Air Filter,Midwest,Gold,Adams,33,11.17,0.1289,0.0096,0.0955,0.0144,8.4,4.4
TXN0100705,2024-06-13,CUST1086,Air Filter,Southwest,Gold,Garcia,98,51.72,0.0812,0.0395,0.082,0.0328,39.54,21.79
TXN0100706,2024-11-22,CUST1056,Wiper Blade,Northeast,Silver,Garcia,48,63.97,0.0767,0.0134,0.0995,0.0106,51.16,25.72
TXN0100707,2024-02-27,CUST1053,Oil Filter,West,Silver,Hall,196,14.14,0.0746,0.0063,0.0842,0.0323,11.35,5.99
TXN0100708,2024-04-06,CUST1139,Air Filter,West,Bronze,Evans,117,45.01,0.0538,0.0374,0.0884,0.0289,35.63,17.28
TXN0100709,2024-12-18,CUST1083,Battery,Southeast,Standard,Adams,214,58.76,0.0193,0.026,0.088,0.0292,49.21,22.74
TXN0100710,2024-07-24,CUST1143,Battery,Midwest,Bronze,Garcia,80,81.27,0.0466,0.009,0.0304,0.0061,73.79,38.55
TXN0100711,2024-02-15,CUST1012,Air Filter,Southwest,Bronze,Garcia,169,42.22,0.0544,0.0395,0.0161,0.0175,36.84,21.52
TXN0100712,2024-06-17,CUST1051,Air Filter,Southwest,Silver,Garcia,88,50.71,0.076,0.0226,0.0334,0.002,43.91,25.85
TXN0100713,2024-12-03,CUST1011,Battery,Southeast,Silver,Evans,125,88.41,0.0686,0.0379,0.0626,0.0399,69.93,41.1
TXN0100714,2024-11-10,CUST1058,Battery,Midwest,Gold,Evans,10,10.72,0.0964,0.0184,0.0984,0.0183,8.24,4.86
TXN0100715,2024-12-26,CUST1062,Battery,Southwest,Standard,Ivanov,56,31.96,0.0297,0.022,0.0916,0.0316,26.37,13.12
TXN0100716,2024-12-16,CUST1103,Air Filter,West,Gold,Ivanov,140,9.21,0.1009,0.0143,0.0356,0.038,7.47,4.75
TXN0100717,2024-09-05,CUST1008,Oil Filter,Southwest,Gold,Ivanov,76,11.86,0.1031,0.0004,0.0155,0.0384,9.99,6.45
TXN0100718,2024-05-19,CUST1112,Wiper Blade,West,Gold,Ivanov,59,46.68,0.1268,0.0212,0.1,0.0383,33.32,24.88
TXN0100719,2024-12-12,CUST1008,Wiper Blade,Southwest,Standard,Ivanov,79,28.34,0.0123,0.0113,0.0744,0.0049,25.42,13.64
TXN0100720,2024-07-08,CUST1021,Brake Pad,Northeast,Silver,Chen,8,28.99,0.0901,0.0167,0.0273,0.0379,24,12.32
TXN0100721,2024-04-06,CUST1012,Battery,Southwest,Standard,Ivanov,64,79.44,0.0047,0.0177,0.0516,0.0007,73.51,42.61
TXN0100722,2024-06-27,CUST1027,Battery,Southwest,Standard,Adams,187,38.56,0.0352,0.0191,0.0657,0.0071,33.66,18.92
TXN0100723,2024-02-05,CUST1020,Wiper Blade,Southeast,Gold,Davis,96,87.22,0.0992,0.0049,0.0124,0.0315,74.31,41.44
TXN0100724,2024-05-01,CUST1077,Brake Pad,Southwest,Standard,Foster,116,29.81,0.0363,0.0207,0.0719,0.0027,25.89,12.62
TXN0100725,2024-06-25,CUST1085,Wiper Blade,Midwest,Silver,Adams,80,61.64,0.0881,0.0139,0.034,0.0299,51.41,28.57
TXN0100726,2024-07-13,CUST1088,Battery,Southwest,Bronze,Hall,122,22.97,0.0666,0.0015,0.0703,0.0189,19.36,10.71
TXN0100727,2024-06-21,CUST1032,Wiper Blade,Southwest,Standard,Ivanov,105,63.42,0.001,0.0099,0.0837,0.0348,55.21,26.06
TXN0100728,2024-06-13,CUST1052,Oil Filter,West,Gold,Ivanov,105,68.8,0.0826,0.0264,0.0564,0.0314,55.26,34.68
TXN0100729,2024-10-05,CUST1120,Air Filter,West,Standard,Davis,61,83.09,0.0374,0.0299,0.0822,0.0127,69.61,32.56
TXN0100730,2024-12-18,CUST1057,Spark Plug,Midwest,Standard,Adams,112,42.09,0.0157,0.0263,0.0818,0.016,36.21,19.06
TXN0100731,2024-07-14,CUST1067,Air Filter,Southwest,Standard,Adams,91,56.1,0.0125,0.0399,0.0917,0.0289,46.39,28.72
TXN0100732,2024-09-16,CUST1080,Brake Pad,Southwest,Gold,Davis,153,94.4,0.1077,0.0075,0.0409,0.0329,76.56,49.07
TXN0100733,2024-04-21,CUST1065,Wiper Blade,West,Gold,Ivanov,14,67.67,0.0884,0.0197,0.0762,0.0299,53.18,33.82
TXN0100734,2024-03-20,CUST1060,Battery,Midwest,Bronze,Chen,86,62.4,0.0457,0.028,0.0362,0.0254,53.96,28.85
TXN0100735,2024-10-23,CUST1041,Spark Plug,Northeast,Silver,Adams,156,85.59,0.0829,0.0106,0.0921,0.0109,68.77,35.05
TXN0100736,2024-09-14,CUST1063,Battery,Southeast,Gold,Adams,117,84.73,0.1293,0.0398,0.0069,0.0254,67.67,34.59
TXN0100737,2024-01-06,CUST1023,Air Filter,West,Standard,Evans,31,29.06,0.0057,0.0204,0.0449,0.0363,25.94,15.33
TXN0100738,2024-12-06,CUST1124,Battery,Southeast,Silver,Evans,116,86.81,0.0678,0.0054,0.0719,0.0288,71.71,37.76
TXN0100739,2024-02-06,CUST1087,Battery,Northeast,Gold,Davis,244,29.9,0.1033,0.0263,0.0662,0.0336,23.04,11.59
TXN0100740,2024-07-20,CUST1041,Spark Plug,Northeast,Bronze,Garcia,19,9.66,0.0472,0.0133,0.0665,0.0227,8.21,3.94
TXN0100741,2024-02-20,CUST1073,Brake Pad,Northeast,Bronze,Ivanov,123,90.82,0.0244,0.0225,0.0351,0.0263,80.98,36.3
TXN0100742,2024-10-19,CUST1022,Oil Filter,Southwest,Silver,Chen,229,55.97,0.0595,0.0277,0.0423,0.0246,47.35,25.47
TXN0100743,2024-03-02,CUST1073,Oil Filter,West,Silver,Chen,94,42.85,0.0661,0.0105,0.0826,0.0258,34.92,20.02
TXN0100744,2024-03-05,CUST1090,Wiper Blade,Northeast,Standard,Foster,230,59.49,0.0088,0.0256,0.0951,0.0304,49.98,25.41
TXN0100745,2024-03-26,CUST1031,Wiper Blade,West,Silver,Foster,42,20.94,0.056,0.0029,0.0509,0.0385,17.83,9.28
TXN0100746,2024-01-06,CUST1011,Brake Pad,Southeast,Silver,Garcia,194,31.98,0.0523,0.0061,0.0841,0.0312,26.43,13.86
TXN0100747,2024-08-08,CUST1132,Spark Plug,Midwest,Silver,Evans,221,71.37,0.0834,0.0256,0.0915,0.0357,54.51,38
TXN0100748,2024-10-07,CUST1138,Wiper Blade,Southwest,Standard,Foster,168,49.81,0.0016,0.0002,0.0934,0.0101,44.57,26.93
TXN0100749,2024-03-19,CUST1045,Oil Filter,Southeast,Silver,Garcia,81,11.67,0.0507,0.0345,0.0616,0.0096,9.84,6.09
TXN0100750,2024-12-01,CUST1003,Oil Filter,Northeast,Gold,Foster,215,71.09,0.1181,0.0004,0.0501,0.0052,58.73,30.46
TXN0100751,2024-02-22,CUST1030,Wiper Blade,Southeast,Gold,Garcia,110,76.64,0.1244,0.028,0.021,0.0181,61.96,41.3
TXN0100752,2024-04-06,CUST1063,Wiper Blade,Southwest,Standard,Adams,18,26.45,0.0058,0.0033,0.0205,0.0214,25.1,11.25
TXN0100753,2024-07-05,CUST1082,Brake Pad,Southwest,Silver,Adams,1,57.88,0.0784,0.0128,0.0465,0.009,49.39,25.73
TXN0100754,2024-01-27,CUST1120,Oil Filter,West,Bronze,Hall,97,19.54,0.0276,0.0098,0.0524,0.0057,17.67,10.66
TXN0100755,2024-08-12,CUST1139,Brake Pad,Northeast,Standard,Adams,171,42.97,0.0387,0.0021,0.007,0.0161,40.22,20.48
TXN0100756,2024-04-20,CUST1102,Wiper Blade,Southeast,Silver,Hall,231,15.72,0.0949,0.0315,0.0227,0.0008,13.36,6.45
TXN0100757,2024-01-01,CUST1073,Oil Filter,West,Gold,Garcia,121,30.99,0.1098,0.0235,0.0634,0.0246,24.13,13.85
TXN0100758,2024-06-19,CUST1019,Brake Pad,Northeast,Silver,Foster,155,46.98,0.0764,0.0288,0.1246,0.0229,35.11,21.77
TXN0100759,2024-09-01,CUST1117,Wiper Blade,Southwest,Silver,Adams,59,40.14,0.0663,0.0185,0.0382,0.0149,34.6,15.69
TXN0100760,2024-02-09,CUST1121,Brake Pad,West,Gold,Hall,48,68.78,0.0956,0.0317,0.0799,0.0311,52.39,31.41
TXN0100761,2024-11-07,CUST1128,Brake Pad,Southwest,Bronze,Davis,69,75.18,0.0533,0.0336,0.0765,0.0324,60.46,39.74
TXN0100762,2024-02-03,CUST1105,Brake Pad,West,Standard,Evans,215,77.95,0.0191,0.0363,0.0401,0.0244,68.6,32.54
TXN0100763,2024-08-05,CUST1071,Air Filter,Northeast,Bronze,Evans,157,92.81,0.0227,0.0376,0.1055,0.0295,74.68,38.47
TXN0100764,2024-12-25,CUST1127,Brake Pad,Southeast,Gold,Adams,116,57.3,0.1248,0.0017,0.0115,0.0382,47.2,25.86
TXN0100765,2024-10-26,CUST1065,Battery,Northeast,Bronze,Garcia,201,42.96,0.0483,0.0337,0.0915,0.0304,34.2,21.49
TXN0100766,2024-01-25,CUST1020,Air Filter,West,Bronze,Chen,28,60.88,0.0402,0.0254,0.084,0.0149,50.87,25.01
TXN0100767,2024-11-27,CUST1081,Wiper Blade,Northeast,Gold,Evans,32,33.55,0.1108,0.0203,0.0975,0.0155,25.36,15.94
TXN0100768,2024-01-14,CUST1059,Brake Pad,Southeast,Silver,Foster,208,49.31,0.0773,0.0355,0.1087,0.0121,37.79,19.16
TXN0100769,2024-04-12,CUST1036,Spark Plug,West,Gold,Chen,37,63.26,0.0909,0.0222,0.0186,0.0232,53.46,31.27
TXN0100770,2024-03-04,CUST1114,Oil Filter,West,Gold,Chen,174,21.62,0.0985,0.0381,0.0234,0.0355,17.39,9.47
TXN0100771,2024-01-07,CUST1097,Wiper Blade,Southeast,Silver,Hall,234,65.38,0.0716,0.0194,0.0879,0.0024,53.53,29.07
TXN0100772,2024-05-20,CUST1112,Brake Pad,Northeast,Silver,Chen,143,14.55,0.0687,0.022,0.0699,0.0018,12.19,7.16
TXN0100773,2024-08-24,CUST1099,Air Filter,Midwest,Gold,Evans,12,78.81,0.1181,0.0343,0.1043,0.017,57.24,33.77
TXN0100774,2024-05-19,CUST1092,Air Filter,Southeast,Gold,Foster,7,75.22,0.1102,0.0384,0.1029,0.0242,54.48,38.11
TXN0100775,2024-11-05,CUST1012,Spark Plug,Southwest,Gold,Davis,235,32.38,0.1252,0.0349,0.0446,0.0201,25.1,15.13
TXN0100776,2024-10-23,CUST1102,Oil Filter,Northeast,Silver,Adams,47,61.65,0.0599,0.0327,0.0327,0.0201,52.69,27.07
TXN0100777,2024-08-03,CUST1097,Battery,Southwest,Gold,Ivanov,146,52.52,0.1221,0.0155,0.0385,0.0318,41.6,21.92
TXN0100778,2024-04-13,CUST1009,Oil Filter,Northeast,Standard,Garcia,39,50.8,0.0393,0.0372,0.077,0.0031,42.84,22.34
TXN0100779,2024-02-04,CUST1053,Oil Filter,Northeast,Silver,Evans,7,61.24,0.0589,0.0309,0.0638,0.0041,51.58,28.23
TXN0100780,2024-07-18,CUST1140,Brake Pad,Midwest,Bronze,Adams,216,20.4,0.0327,0.0214,0.0119,0.0223,18.6,9.31
TXN0100781,2024-06-06,CUST1148,Brake Pad,Southeast,Gold,Foster,156,10.73,0.0933,0.0078,0.0944,0.0236,8.38,5.04
TXN0100782,2024-09-16,CUST1079,Oil Filter,Southwest,Standard,Foster,249,35.96,0.0064,0.0251,0.0443,0.0289,32.19,15.41
TXN0100783,2024-01-13,CUST1103,Spark Plug,Midwest,Standard,Davis,91,19.05,0.0021,0.0016,0.046,0.034,17.46,8.38
TXN0100784,2024-02-27,CUST1136,Wiper Blade,Southeast,Gold,Davis,23,18.23,0.0983,0.0053,0.0743,0.0149,14.72,7.32
TXN0100785,2024-11-07,CUST1079,Wiper Blade,Southeast,Standard,Ivanov,241,88.47,0.0384,0.0312,0.0516,0.0156,76.37,48.52
TXN0100786,2024-04-25,CUST1130,Wiper Blade,Southwest,Standard,Adams,86,72.1,0.0378,0.0218,0.025,0.007,65.5,28.65
TXN0100787,2024-06-02,CUST1022,Spark Plug,Northeast,Bronze,Hall,20,33.54,0.0297,0.002,0.0295,0.0321,30.41,16.47
TXN0100788,2024-07-18,CUST1053,Oil Filter,Southwest,Silver,Hall,65,51.58,0.0751,0.0061,0.0673,0.0222,42.78,24.33
TXN0100789,2024-12-10,CUST1129,Wiper Blade,Midwest,Standard,Foster,80,13.83,0.0303,0.0393,0.1372,0.0164,10.74,5.87
TXN0100790,2024-03-02,CUST1080,Oil Filter,West,Standard,Adams,159,66.36,0.0211,0.0016,0.0514,0.007,60.98,26.56
TXN0100791,2024-05-12,CUST1003,Battery,West,Standard,Chen,104,31.88,0.0365,0.0308,0.0882,0.0267,26.07,12.22
TXN0100792,2024-11-02,CUST1048,Battery,Northeast,Standard,Hall,140,27.09,0.0124,0.0363,0.0835,0.0358,22.54,10.58
TXN0100793,2024-07-18,CUST1037,Air Filter,West,Gold,Chen,83,46.85,0.1108,0.0182,0.0642,0.0145,37.12,25.59
TXN0100794,2024-05-21,CUST1020,Spark Plug,Midwest,Gold,Adams,75,46.13,0.1217,0.0336,0.0559,0.0374,34.66,20.08
TXN0100795,2024-04-06,CUST1128,Air Filter,Southeast,Silver,Ivanov,226,50.59,0.0641,0.0285,0.0299,0.0082,43.98,25.59
TXN0100796,2024-05-15,CUST1054,Oil Filter,Northeast,Silver,Chen,69,25.31,0.0784,0.0279,0.07,0.009,20.62,13.2
TXN0100797,2024-03-20,CUST1114,Air Filter,Northeast,Bronze,Foster,59,34.73,0.0328,0.0166,0.0682,0.0172,30.05,15.8
TXN0100798,2024-08-06,CUST1048,Oil Filter,Southwest,Silver,Hall,115,13.91,0.0589,0.0252,0.0774,0.0227,11.35,7.64
TXN0100799,2024-10-02,CUST1036,Spark Plug,West,Standard,Hall,41,55.84,0.0375,0.0263,0.0444,0.0123,49.11,23.2
TXN0100800,2024-11-27,CUST1017,Air Filter,Southwest,Bronze,Chen,152,79.09,0.031,0.0271,0.0774,0.0349,65.61,32.58
TXN0100801,2024-10-05,CUST1064,Spark Plug,Northeast,Silver,Adams,161,23.96,0.0713,0.0167,0.0032,0.013,21.46,9.87
TXN0100802,2024-05-05,CUST1118,Wiper Blade,West,Bronze,Adams,185,69.29,0.068,0.0308,0.0311,0.0183,59.02,31.74
TXN0100803,2024-04-21,CUST1101,Spark Plug,Southwest,Standard,Evans,208,81.27,0.0273,0.0004,0.1166,0.0223,67.73,42.53
TXN0100804,2024-07-23,CUST1136,Spark Plug,Southeast,Gold,Adams,188,89.79,0.1223,0.0113,0.0237,0.0153,74.29,44.05
TXN0100805,2024-12-23,CUST1082,Spark Plug,Northeast,Gold,Evans,46,52.75,0.1127,0.0083,0.056,0.0271,41.98,23.13
TXN0100806,2024-01-13,CUST1056,Wiper Blade,Northeast,Bronze,Davis,244,63.34,0.0435,0.0117,0.0893,0.0204,52.9,32.8
TXN0100807,2024-06-02,CUST1028,Battery,West,Standard,Foster,44,24.02,0.0046,0.012,0.1367,0.0378,19.43,12.39
TXN0100808,2024-08-16,CUST1007,Brake Pad,Northeast,Standard,Evans,116,56.49,0.0335,0.0054,0.0712,0.003,50.1,29.26
TXN0100809,2024-04-23,CUST1007,Brake Pad,Midwest,Bronze,Hall,16,26.69,0.0298,0.0256,0.042,0.0025,24.02,11.95
TXN0100810,2024-01-21,CUST1132,Battery,Northeast,Bronze,Evans,179,39.07,0.0338,0.0392,0.0787,0.0092,32.78,17.18
TXN0100811,2024-10-26,CUST1125,Air Filter,West,Silver,Davis,243,40.5,0.0864,0.0293,0.0455,0.0328,32.64,18.23
TXN0100812,2024-12-10,CUST1078,Oil Filter,Southeast,Gold,Garcia,48,38.27,0.0903,0.0219,0.0285,0.0256,31.91,15.36
TXN0100813,2024-03-20,CUST1056,Oil Filter,Northeast,Bronze,Hall,120,56.64,0.051,0.0045,0.0094,0.0014,52.88,25.31
TXN0100814,2024-06-06,CUST1013,Spark Plug,Southeast,Silver,Adams,226,57.77,0.0541,0.0015,0.0973,0.012,48.24,24.52
TXN0100815,2024-08-18,CUST1021,Spark Plug,West,Gold,Adams,124,88.63,0.0876,0.0102,0.0289,0.0009,77.32,33.86
TXN0100816,2024-09-15,CUST1052,Wiper Blade,Southwest,Bronze,Chen,59,56.17,0.0385,0.0239,0.0437,0.0261,48.74,28.07
TXN0100817,2024-12-05,CUST1149,Spark Plug,West,Gold,Adams,205,72.43,0.0862,0.0258,0.0783,0.0087,58.02,37.54
TXN0100818,2024-03-10,CUST1111,Battery,West,Gold,Hall,203,71.28,0.117,0.008,0.041,0.0073,58.93,37.39
TXN0100819,2024-02-14,CUST1085,Air Filter,West,Silver,Davis,159,80.02,0.0788,0.0083,0.0035,0.0309,70.3,37.44
TXN0100820,2024-10-12,CUST1105,Oil Filter,Southwest,Silver,Adams,150,77.2,0.0528,0.0206,0.0597,0.0314,64.5,32.54
TXN0100821,2024-02-26,CUST1137,Oil Filter,West,Bronze,Adams,51,70.6,0.0292,0.0286,0.0237,0.0302,62.71,29.37
TXN0100822,2024-03-22,CUST1078,Brake Pad,Midwest,Gold,Ivanov,96,82.2,0.1216,0.0307,0.0602,0.0165,63.38,35.33
TXN0100823,2024-11-08,CUST1006,Oil Filter,West,Standard,Hall,152,20.08,0.0048,0.0316,0.051,0.037,17.58,10.92
TXN0100824,2024-09-17,CUST1087,Brake Pad,Southwest,Bronze,Chen,74,12.89,0.0558,0.038,0.0342,0.0332,10.81,6.9
TXN0100825,2024-01-17,CUST1011,Air Filter,Southwest,Gold,Garcia,76,70.43,0.1202,0.0302,0.0179,0.0287,56.56,36.81
TXN0100826,2024-06-10,CUST1105,Air Filter,Northeast,Gold,Hall,162,70.67,0.1148,0.0273,0.0379,0.0338,55.56,38.53
TXN0100827,2024-04-18,CUST1123,Wiper Blade,Midwest,Bronze,Hall,196,81.29,0.0584,0.0351,0.0171,0.0376,69.24,43.44
TXN0100828,2024-07-11,CUST1002,Spark Plug,West,Standard,Garcia,13,44.57,0.0494,0.0257,0.0551,0.0184,37.95,20.25
TXN0100829,2024-05-12,CUST1143,Air Filter,Southeast,Standard,Davis,194,15.98,0.0024,0.0291,0.0631,0.0299,13.99,7.74
TXN0100830,2024-08-25,CUST1133,Oil Filter,Southwest,Silver,Davis,198,44.88,0.0708,0.0008,0.0493,0.0243,38.36,22.36
TXN0100831,2024-09-09,CUST1070,Spark Plug,Southeast,Bronze,Evans,203,93.36,0.0591,0.0344,0.1112,0.0274,71.69,46.4
TXN0100832,2024-02-08,CUST1144,Oil Filter,Southeast,Standard,Ivanov,109,88.52,0.032,0.0084,0.077,0.0382,74.75,34.95
TXN0100833,2024-07-06,CUST1131,Air Filter,Southeast,Standard,Adams,224,47.18,0.0204,0.0221,0.0076,0.0047,44.59,22.85
TXN0100834,2024-11-05,CUST1040,Air Filter,Northeast,Bronze,Chen,210,80.18,0.0545,0.031,0.0825,0.0331,64.06,30.83
TXN0100835,2024-08-06,CUST1048,Battery,Southeast,Bronze,Davis,30,74.98,0.0524,0.0203,0.0653,0.0243,62.81,39.36
TXN0100836,2024-05-01,CUST1041,Wiper Blade,West,Silver,Garcia,144,26.93,0.0821,0.0174,0.0175,0.0032,23.69,12.27
TXN0100837,2024-01-15,CUST1149,Air Filter,Northeast,Silver,Adams,140,67.27,0.0715,0.0192,0.0485,0.0095,57.27,30.33
TXN0100838,2024-03-18,CUST1066,Air Filter,Northeast,Bronze,Evans,175,63.39,0.0489,0.0317,0.0688,0.0075,53.44,28.27
TXN0100839,2024-11-18,CUST1029,Oil Filter,Southwest,Standard,Davis,107,18.54,0.0138,0.0342,0.0829,0.035,15.46,9.38
TXN0100840,2024-05-07,CUST1087,Air Filter,Southwest,Gold,Garcia,160,57.63,0.0934,0.0245,0.0003,0.033,48.92,31.51
TXN0100841,2024-12-19,CUST1106,Battery,West,Gold,Chen,203,22.7,0.1223,0.0351,0.0876,0.0189,16.71,11.54
TXN0100842,2024-12-15,CUST1042,Brake Pad,West,Gold,Hall,25,15.13,0.1052,0.0311,0.0104,0.0301,12.46,7.9
TXN0100843,2024-07-10,CUST1148,Brake Pad,Southeast,Standard,Adams,130,15.82,0.0091,0.027,0.0611,0.022,13.93,6.63
TXN0100844,2024-06-10,CUST1147,Wiper Blade,West,Silver,Davis,134,57.81,0.0689,0.0333,0.0417,0.0276,47.9,24.7
TXN0100845,2024-09-02,CUST1024,Brake Pad,West,Standard,Davis,57,19.53,0.0078,0.0351,0.014,0.0094,18.24,10.42
TXN0100846,2024-10-08,CUST1020,Battery,Northeast,Gold,Ivanov,205,52.2,0.088,0.0057,0.0262,0.0179,45.01,23.25
TXN0100847,2024-12-09,CUST1072,Spark Plug,Northeast,Silver,Adams,46,86.35,0.0998,0.0275,0.0995,0.0296,64.21,34.58
TXN0100848,2024-01-06,CUST1148,Wiper Blade,Midwest,Silver,Ivanov,90,76.13,0.0967,0.0361,0.0442,0.0019,62.51,35.23
TXN0100849,2024-01-17,CUST1019,Battery,West,Gold,Chen,23,76.21,0.0844,0.0181,0.0581,0.0279,61.84,31.01
TXN0100850,2024-11-21,CUST1126,Battery,Midwest,Bronze,Foster,160,21.06,0.0646,0.0189,0.0745,0.0061,17.6,11.23
TXN0100851,2024-09-04,CUST1092,Battery,West,Standard,Garcia,241,44.37,0.0396,0.0157,0.0456,0.0327,38.44,22.68
TXN0100852,2024-09-17,CUST1079,Brake Pad,Southeast,Silver,Evans,107,34.17,0.0505,0.0052,0.0568,0.0296,29.31,14.19
TXN0100853,2024-02-05,CUST1087,Spark Plug,Southwest,Gold,Hall,102,31.48,0.1273,0.019,0.0966,0.0114,23.47,17.14
TXN0100854,2024-11-01,CUST1050,Wiper Blade,Southeast,Bronze,Foster,82,23.72,0.058,0.0348,0.1335,0.0397,17.41,11.25
TXN0100855,2024-02-13,CUST1106,Wiper Blade,Northeast,Silver,Ivanov,15,52.43,0.0858,0.0093,0.0472,0.0028,44.82,22.1
TXN0100856,2024-10-25,CUST1033,Air Filter,Northeast,Silver,Hall,66,27.03,0.0632,0.01,0.084,0.0161,22.35,14.82
TXN0100857,2024-04-18,CUST1014,Spark Plug,West,Standard,Ivanov,174,93.62,0.0118,0.0083,0.0627,0.0077,85.15,40.77
TXN0100858,2024-06-26,CUST1078,Brake Pad,Midwest,Gold,Garcia,36,12.84,0.0907,0.0319,0.0661,0.0025,10.38,6.62
TXN0100859,2024-11-05,CUST1061,Brake Pad,West,Gold,Chen,166,81.9,0.1195,0.0198,0.0378,0.0207,65.7,37.57
TXN0100860,2024-09-14,CUST1121,Battery,Northeast,Gold,Chen,86,67.41,0.0991,0.0163,0.0008,0.0338,57.3,31.23
TXN0100861,2024-06-09,CUST1031,Spark Plug,Southeast,Silver,Chen,121,72.46,0.0516,0.0337,0.0916,0.0252,57.82,36.47
TXN0100862,2024-07-01,CUST1055,Oil Filter,Southwest,Standard,Hall,238,28.52,0.0486,0.0252,0.068,0.0015,24.43,15.16
TXN0100863,2024-11-05,CUST1084,Wiper Blade,Southeast,Gold,Foster,180,48.17,0.0839,0.0068,0.0803,0.0398,38.02,18.61
TXN0100864,2024-12-05,CUST1038,Oil Filter,Northeast,Silver,Garcia,203,84.53,0.0552,0.0028,0.0403,0.026,74.02,44.53
TXN0100865,2024-07-04,CUST1139,Brake Pad,Southeast,Gold,Ivanov,76,90.13,0.0942,0.0154,0.0865,0.0067,71.85,44.7
TXN0100866,2024-10-15,CUST1088,Battery,Midwest,Standard,Hall,54,93.72,0.0253,0.0212,0.0659,0.0333,80.06,43.95
TXN0100867,2024-11-26,CUST1129,Oil Filter,Midwest,Gold,Evans,219,59.77,0.0828,0.0179,0.0549,0.0144,49.61,28.34
TXN0100868,2024-01-08,CUST1012,Air Filter,Midwest,Bronze,Davis,147,28.27,0.0221,0.0204,0.0352,0.0078,25.85,11.02
TXN0100869,2024-08-05,CUST1060,Spark Plug,Southwest,Silver,Adams,18,57.34,0.0775,0.0055,0.0968,0.0378,44.86,26.98
TXN0100870,2024-07-22,CUST1012,Wiper Blade,Southwest,Bronze,Garcia,71,69.59,0.063,0.0352,0.014,0.0228,60.2,32.98
TXN0100871,2024-01-16,CUST1088,Air Filter,West,Gold,Chen,109,9.64,0.1277,0.0354,0.0114,0.0086,7.87,5.26
TXN0100872,2024-09-25,CUST1046,Oil Filter,Northeast,Bronze,Adams,240,36.82,0.069,0.0338,0.0146,0.0261,31.54,16.99
TXN0100873,2024-08-07,CUST1080,Wiper Blade,Southeast,Gold,Ivanov,154,14.21,0.1006,0.0262,0.0461,0.0182,11.49,7.34
TXN0100874,2024-03-03,CUST1017,Oil Filter,West,Silver,Evans,19,77.2,0.0715,0.0225,0.1312,0.0101,59.03,36.99
TXN0100875,2024-08-04,CUST1086,Battery,Midwest,Silver,Davis,13,36.86,0.0793,0.0399,0.0715,0.0187,29.14,19.32
TXN0100876,2024-12-03,CUST1002,Air Filter,Midwest,Standard,Hall,45,50.52,0.0142,0.03,0.0693,0.0292,43.31,26.81
TXN0100877,2024-11-20,CUST1090,Battery,Midwest,Standard,Adams,5,71.14,0.0068,0.0053,0.0106,0.0192,68.16,33.39
TXN0100878,2024-09-12,CUST1139,Spark Plug,West,Standard,Foster,166,53.07,0.0215,0.0064,0.0606,0.0377,46.37,21
TXN0100879,2024-06-13,CUST1088,Brake Pad,Midwest,Standard,Garcia,23,16.17,0.0108,0.0078,0.0188,0.0232,15.19,6.25
